Time_Sec,UTC,Latitude,Longitude,Smoothed_Latitude,Smoothed_Longitude,UTM_X,UTM_Y,UTM_Z,Smoothed_UTM_X,Smoothed_UTM_Y,Yaw_Deg,Target_WP_Index,Target_WP_X,Target_WP_Y,Target_Latitude,Target_Longitude,Command_V,Command_W,Left_RPM,Right_RPM,Actual_Left_RPM,Actual_Right_RPM,Left_DAC,Right_DAC,RTK_Fix_Status
0.024,070748.40,10.48525100,76.44419000,10.48525100,76.44419000,658052.187,1159426.574,108.00,658052.187,1159426.574,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.074,070748.40,10.48525100,76.44419000,10.48525100,76.44419000,658052.187,1159426.574,108.00,658052.187,1159426.574,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.121,070748.60,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.177,1159426.569,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.174,070748.60,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.171,1159426.566,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.220,070748.60,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.167,1159426.564,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.274,070748.60,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.165,1159426.562,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.320,070748.60,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.164,1159426.562,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.375,070748.80,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.163,1159426.561,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,-0.001,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.420,070748.80,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.162,1159426.561,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,-0.001,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.474,070749.00,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.162,1159426.561,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,-0.002,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.528,070749.00,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.162,1159426.561,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,-0.002,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.574,070749.00,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.162,1159426.561,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,-0.002,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.631,070749.20,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.162,1159426.561,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,-0.004,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.674,070749.20,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.162,1159426.561,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,-0.004,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.727,070749.20,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.162,1159426.561,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,-0.004,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.774,070749.20,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.162,1159426.561,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,-0.004,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.827,070749.20,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.162,1159426.561,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,-0.004,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.874,070749.40,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.162,1159426.561,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,-0.005,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.927,070749.40,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.162,1159426.561,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,-0.005,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.986,070749.40,10.48525100,76.44419000,10.48525100,76.44419000,658052.162,1159426.561,108.00,658052.162,1159426.561,117.0,1,658051.450,1159428.017,10.48526117,76.44418500,0.366,-0.005,0.0,0.0,0.0,0.0,0,0,RTK FIXED
