Time_Sec,UTC,Latitude,Longitude,Smoothed_Latitude,Smoothed_Longitude,UTM_X,UTM_Y,UTM_Z,Smoothed_UTM_X,Smoothed_UTM_Y,Yaw_Deg,Target_WP_Index,Target_WP_X,Target_WP_Y,Target_Latitude,Target_Longitude,Command_V,Command_W,Left_RPM,Right_RPM,Actual_Left_RPM,Actual_Right_RPM,Left_DAC,Right_DAC,RTK_Fix_Status
0.645,095734.40,10.48525200,76.44418600,10.48525200,76.44418600,658051.744,1159426.680,108.00,658051.744,1159426.680,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.000,10.0,10.0,0.0,0.0,450,450,RTK FIXED
0.679,095734.40,10.48525200,76.44418600,10.48525200,76.44418600,658051.744,1159426.680,108.00,658051.744,1159426.680,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.000,10.0,10.0,0.0,0.0,900,900,RTK FIXED
0.734,095734.40,10.48525200,76.44418600,10.48525200,76.44418600,658051.744,1159426.680,108.00,658051.744,1159426.680,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.000,10.0,10.0,0.0,-1.8,1350,1350,RTK FIXED
0.780,095734.40,10.48525200,76.44418600,10.48525200,76.44418600,658051.744,1159426.680,108.00,658051.744,1159426.680,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.000,10.0,10.0,0.0,-2.2,1800,1800,RTK FIXED
0.835,095734.40,10.48525200,76.44418600,10.48525200,76.44418600,658051.744,1159426.680,108.00,658051.744,1159426.680,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.000,10.0,10.0,0.0,-1.8,2047,2047,RTK FIXED
0.880,095734.60,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.729,1159426.673,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.004,10.0,9.9,0.0,0.0,2047,2034,RTK FIXED
0.934,095734.60,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.720,1159426.669,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.004,10.0,9.9,-0.5,0.5,2047,2034,RTK FIXED
0.980,095734.60,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.715,1159426.666,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.004,10.0,9.9,0.0,0.5,2047,2034,RTK FIXED
1.034,095734.60,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.712,1159426.665,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.004,10.0,9.9,0.5,1.4,2047,2034,RTK FIXED
1.081,095734.60,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.710,1159426.664,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.004,10.0,9.9,0.0,2.1,2047,2034,RTK FIXED
1.134,095734.80,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.709,1159426.663,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.006,10.0,9.9,-0.5,2.3,2047,2027,RTK FIXED
1.180,095734.80,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.708,1159426.663,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.006,10.0,9.9,0.5,2.7,2047,2027,RTK FIXED
1.238,095734.80,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.708,1159426.663,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.006,10.0,9.9,0.0,3.1,2047,2027,RTK FIXED
1.281,095735.00,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.708,1159426.662,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.008,10.0,9.9,0.0,4.6,2047,2022,RTK FIXED
1.334,095735.00,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.708,1159426.662,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.008,10.0,9.9,-0.5,3.8,2047,2022,RTK FIXED
1.388,095735.00,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.707,1159426.662,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.008,10.0,9.9,0.5,4.2,2047,2022,RTK FIXED
1.434,095735.00,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.707,1159426.662,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.008,10.0,9.9,-0.5,5.4,2047,2022,RTK FIXED
1.487,095735.00,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.707,1159426.662,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.008,10.0,9.9,0.5,5.2,2047,2022,RTK FIXED
1.535,095735.20,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.707,1159426.662,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.008,10.0,9.9,0.0,5.7,2047,2019,RTK FIXED
1.588,095735.20,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.707,1159426.662,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.008,10.0,9.9,-0.5,6.2,2047,2019,RTK FIXED
1.634,095735.20,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.707,1159426.662,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.008,10.0,9.9,0.0,7.5,2047,2019,RTK FIXED
1.689,095735.40,10.48525200,76.44418600,10.48525200,76.44418600,658051.707,1159426.662,108.00,658051.707,1159426.662,114.3,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,-0.009,10.0,9.9,0.0,7.8,2047,2017,RTK FIXED
