Time_Sec,UTC,Latitude,Longitude,Smoothed_Latitude,Smoothed_Longitude,UTM_X,UTM_Y,UTM_Z,Smoothed_UTM_X,Smoothed_UTM_Y,Yaw_Deg,Target_WP_Index,Target_WP_X,Target_WP_Y,Target_Latitude,Target_Longitude,Command_V,Command_W,Left_RPM,Right_RPM,Actual_Left_RPM,Actual_Right_RPM,Left_DAC,Right_DAC,RTK_Fix_Status
0.021,083616.40,10.48525200,76.44419000,10.48525200,76.44419000,658052.179,1159426.680,108.20,658052.179,1159426.680,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.071,083616.40,10.48525200,76.44419000,10.48525200,76.44419000,658052.179,1159426.680,108.20,658052.179,1159426.680,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.125,083616.40,10.48525200,76.44419000,10.48525200,76.44419000,658052.179,1159426.680,108.20,658052.179,1159426.680,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.171,083616.40,10.48525200,76.44419000,10.48525200,76.44419000,658052.179,1159426.680,108.20,658052.179,1159426.680,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.225,083616.40,10.48525200,76.44419000,10.48525200,76.44419000,658052.179,1159426.680,108.20,658052.179,1159426.680,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.271,083616.40,10.48525200,76.44419000,10.48525200,76.44419000,658052.179,1159426.680,108.20,658052.179,1159426.680,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.325,083616.60,10.48525200,76.44419000,10.48525200,76.44419000,658052.185,1159426.684,108.20,658052.181,1159426.682,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.002,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.371,083616.60,10.48525200,76.44419000,10.48525200,76.44419000,658052.185,1159426.684,108.20,658052.183,1159426.683,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.002,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.425,083616.60,10.48525200,76.44419000,10.48525200,76.44419000,658052.185,1159426.684,108.20,658052.183,1159426.683,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.002,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.471,083616.60,10.48525200,76.44419000,10.48525200,76.44419000,658052.185,1159426.684,108.20,658052.184,1159426.683,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.002,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.525,083616.80,10.48525200,76.44419000,10.48525200,76.44419000,658052.185,1159426.684,108.20,658052.184,1159426.683,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.004,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.571,083616.80,10.48525200,76.44419000,10.48525200,76.44419000,658052.185,1159426.684,108.20,658052.184,1159426.684,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.004,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.625,083616.80,10.48525200,76.44419000,10.48525200,76.44419000,658052.185,1159426.684,108.20,658052.185,1159426.684,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.004,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.679,083616.80,10.48525200,76.44419000,10.48525200,76.44419000,658052.185,1159426.684,108.20,658052.185,1159426.684,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.004,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.726,083617.00,10.48525200,76.44419100,10.48525200,76.44419040,658052.294,1159426.684,108.20,658052.228,1159426.684,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.032,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.779,083617.00,10.48525200,76.44419100,10.48525200,76.44419064,658052.294,1159426.684,108.20,658052.255,1159426.684,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.032,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.826,083617.20,10.48525200,76.44419100,10.48525200,76.44419078,658052.294,1159426.684,108.20,658052.271,1159426.684,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.363,-0.049,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.879,083617.20,10.48525200,76.44419100,10.48525200,76.44419087,658052.294,1159426.684,108.20,658052.280,1159426.684,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.363,-0.049,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.925,083617.20,10.48525200,76.44419100,10.48525200,76.44419092,658052.294,1159426.684,108.20,658052.286,1159426.684,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.363,-0.049,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.979,083617.20,10.48525200,76.44419100,10.48525200,76.44419095,658052.294,1159426.684,108.20,658052.289,1159426.684,121.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.363,-0.049,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.027,083617.40,10.48525200,76.44419100,10.48525200,76.44419097,658052.294,1159426.684,108.20,658052.291,1159426.684,85.5,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,0.506,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.079,083617.40,10.48525200,76.44419100,10.48525200,76.44419098,658052.294,1159426.684,108.20,658052.292,1159426.684,85.5,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,0.506,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.125,083617.40,10.48525200,76.44419100,10.48525200,76.44419099,658052.294,1159426.684,108.20,658052.293,1159426.684,85.5,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,0.506,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.179,083617.40,10.48525200,76.44419100,10.48525200,76.44419099,658052.294,1159426.684,108.20,658052.294,1159426.684,85.5,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,0.506,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.233,083617.40,10.48525200,76.44419100,10.48525200,76.44419100,658052.294,1159426.684,108.20,658052.294,1159426.684,85.5,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,0.506,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.279,083617.40,10.48525200,76.44419100,10.48525200,76.44419100,658052.294,1159426.684,108.20,658052.294,1159426.684,85.5,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,0.506,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.334,083617.60,10.48525200,76.44419100,10.48525200,76.44419100,658052.072,1159426.638,108.20,658052.205,1159426.666,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.052,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.379,083617.60,10.48525200,76.44419100,10.48525200,76.44419100,658052.072,1159426.638,108.20,658052.152,1159426.655,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.052,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.433,083617.60,10.48525200,76.44419100,10.48525200,76.44419100,658052.072,1159426.638,108.20,658052.120,1159426.648,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.052,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.480,083617.60,10.48525200,76.44419100,10.48525200,76.44419100,658052.072,1159426.638,108.20,658052.101,1159426.644,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.052,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.534,083617.80,10.48525200,76.44419100,10.48525200,76.44419100,658052.275,1159426.674,108.20,658052.170,1159426.656,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.362,-0.075,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.580,083617.80,10.48525200,76.44419100,10.48525200,76.44419100,658052.275,1159426.674,108.20,658052.212,1159426.663,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.362,-0.075,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.634,083617.80,10.48525200,76.44419100,10.48525200,76.44419100,658052.275,1159426.674,108.20,658052.237,1159426.667,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.362,-0.075,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.680,083617.80,10.48525200,76.44419100,10.48525200,76.44419100,658052.275,1159426.674,108.20,658052.252,1159426.670,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.362,-0.075,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.734,083618.00,10.48525200,76.44419100,10.48525200,76.44419100,658052.275,1159426.674,108.20,658052.261,1159426.672,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.360,-0.089,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.788,083618.00,10.48525200,76.44419100,10.48525200,76.44419100,658052.275,1159426.674,108.20,658052.267,1159426.672,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.360,-0.089,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.834,083618.20,10.48525200,76.44419100,10.48525200,76.44419100,658052.275,1159426.674,108.20,658052.270,1159426.673,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.359,-0.097,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.888,083618.20,10.48525200,76.44419100,10.48525200,76.44419100,658052.275,1159426.674,108.20,658052.272,1159426.673,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.359,-0.097,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.934,083618.20,10.48525200,76.44419100,10.48525200,76.44419100,658052.275,1159426.674,108.20,658052.273,1159426.674,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.359,-0.097,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.988,083618.20,10.48525200,76.44419100,10.48525200,76.44419100,658052.275,1159426.674,108.20,658052.274,1159426.674,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.359,-0.097,0.0,0.0,0.0,0.0,0,0,RTK FIXED
2.034,083618.20,10.48525200,76.44419100,10.48525200,76.44419100,658052.275,1159426.674,108.20,658052.274,1159426.674,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.359,-0.097,0.0,0.0,0.0,0.0,0,0,RTK FIXED
2.088,083618.20,10.48525200,76.44419100,10.48525200,76.44419100,658052.275,1159426.674,108.20,658052.274,1159426.674,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.359,-0.097,0.0,0.0,0.0,0.0,0,0,RTK FIXED
2.135,083618.40,10.48525200,76.44419100,10.48525200,76.44419100,658052.275,1159426.674,108.20,658052.274,1159426.674,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.358,-0.103,0.0,0.0,0.0,0.0,0,0,RTK FIXED
2.188,083618.40,10.48525200,76.44419100,10.48525200,76.44419100,658052.275,1159426.674,108.20,658052.275,1159426.674,117.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.358,-0.103,0.0,0.0,0.0,0.0,0,0,RTK FIXED
2.860,083619.20,10.48525200,76.44419100,10.48525200,76.44419100,658052.294,1159426.684,108.20,658052.282,1159426.678,124.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,0.0,0.0,0.0,-0.1,0,0,RTK FIXED
2.895,083619.20,10.48525200,76.44419100,10.48525200,76.44419100,658052.294,1159426.684,108.20,658052.287,1159426.680,124.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
2.942,083619.20,10.48525200,76.44419100,10.48525200,76.44419100,658052.294,1159426.684,108.20,658052.290,1159426.682,124.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
2.996,083619.20,10.48525200,76.44419100,10.48525200,76.44419100,658052.294,1159426.684,108.20,658052.292,1159426.683,124.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
3.042,083619.40,10.48525200,76.44419100,10.48525200,76.44419100,658052.310,1159426.694,108.20,658052.299,1159426.687,124.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.012,0.0,0.0,0.0,0.0,0,0,RTK FIXED
3.095,083619.40,10.48525200,76.44419100,10.48525200,76.44419100,658052.310,1159426.694,108.20,658052.303,1159426.690,124.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.012,0.0,0.0,0.0,0.0,0,0,RTK FIXED
