Time_Sec,UTC,Latitude,Longitude,Smoothed_Latitude,Smoothed_Longitude,UTM_X,UTM_Y,UTM_Z,Smoothed_UTM_X,Smoothed_UTM_Y,Yaw_Deg,Target_WP_Index,Target_WP_X,Target_WP_Y,Target_Latitude,Target_Longitude,Command_V,Command_W,Left_RPM,Right_RPM,Actual_Left_RPM,Actual_Right_RPM,Left_DAC,Right_DAC,RTK_Fix_Status
0.644,070506.20,10.48528300,76.44420400,10.48528300,76.44420400,658053.695,1159430.116,108.00,658053.695,1159430.116,-138.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.800,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.679,070506.20,10.48528300,76.44420400,10.48528300,76.44420400,658053.695,1159430.116,108.00,658053.695,1159430.116,-138.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.800,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.725,070506.20,10.48528300,76.44420400,10.48528300,76.44420400,658053.695,1159430.116,108.00,658053.695,1159430.116,-138.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.800,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.781,070506.20,10.48528300,76.44420400,10.48528300,76.44420400,658053.695,1159430.116,108.00,658053.695,1159430.116,-138.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.800,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.833,070506.40,10.48528300,76.44420400,10.48528300,76.44420400,658053.801,1159430.680,108.00,658053.738,1159430.341,179.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.941,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.880,070506.40,10.48528300,76.44420400,10.48528300,76.44420400,658053.801,1159430.680,108.00,658053.763,1159430.477,179.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.941,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.933,070506.40,10.48528300,76.44420400,10.48528300,76.44420400,658053.801,1159430.680,108.00,658053.779,1159430.558,179.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.941,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.980,070506.40,10.48528300,76.44420400,10.48528300,76.44420400,658053.801,1159430.680,108.00,658053.788,1159430.607,179.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.941,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.033,070506.40,10.48528300,76.44420400,10.48528300,76.44420400,658053.801,1159430.680,108.00,658053.793,1159430.636,179.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.941,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.079,070506.40,10.48528300,76.44420400,10.48528300,76.44420400,658053.801,1159430.680,108.00,658053.797,1159430.653,179.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.941,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.133,070506.60,10.48528300,76.44420400,10.48528300,76.44420400,658053.888,1159430.425,108.00,658053.833,1159430.562,179.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.969,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.179,070506.60,10.48528300,76.44420400,10.48528300,76.44420400,658053.888,1159430.425,108.00,658053.855,1159430.507,179.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.969,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.233,070506.60,10.48528300,76.44420400,10.48528300,76.44420400,658053.888,1159430.425,108.00,658053.868,1159430.474,179.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.969,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.279,070506.60,10.48528300,76.44420400,10.48528300,76.44420400,658053.888,1159430.425,108.00,658053.876,1159430.454,179.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.969,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.333,070506.80,10.48528300,76.44420400,10.48528300,76.44420400,658053.888,1159430.425,108.00,658053.881,1159430.442,134.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.714,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.388,070506.80,10.48528300,76.44420400,10.48528300,76.44420400,658053.888,1159430.425,108.00,658053.884,1159430.435,134.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.714,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.434,070506.80,10.48528300,76.44420400,10.48528300,76.44420400,658053.888,1159430.425,108.00,658053.886,1159430.431,134.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.714,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.487,070506.80,10.48528300,76.44420400,10.48528300,76.44420400,658053.888,1159430.425,108.00,658053.887,1159430.428,134.0,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.714,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.534,070507.00,10.48528300,76.44420400,10.48528300,76.44420400,658053.768,1159430.168,108.00,658053.839,1159430.324,169.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.804,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.588,070507.00,10.48528300,76.44420400,10.48528300,76.44420400,658053.768,1159430.168,108.00,658053.811,1159430.262,169.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.804,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.634,070507.20,10.48528300,76.44420400,10.48528300,76.44420400,658053.881,1159430.366,108.00,658053.839,1159430.304,169.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.821,0.0,0.0,0.0,0.0,0,0,RTK FIXED
