Time_Sec,UTC,Latitude,Longitude,Smoothed_Latitude,Smoothed_Longitude,UTM_X,UTM_Y,UTM_Z,Smoothed_UTM_X,Smoothed_UTM_Y,Yaw_Deg,Target_WP_Index,Target_WP_X,Target_WP_Y,Target_Latitude,Target_Longitude,Command_V,Command_W,Left_RPM,Right_RPM,Actual_Left_RPM,Actual_Right_RPM,Left_DAC,Right_DAC,RTK_Fix_Status
0.647,083637.20,10.48525200,76.44418600,10.48525200,76.44418600,658051.741,1159426.678,108.20,658051.741,1159426.678,105.7,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,10.0,10.0,0.0,0.0,450,450,RTK FIXED
0.682,083637.20,10.48525200,76.44418600,10.48525200,76.44418600,658051.741,1159426.678,108.20,658051.741,1159426.678,105.7,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,10.0,10.0,0.0,0.0,900,900,RTK FIXED
0.735,083637.20,10.48525200,76.44418600,10.48525200,76.44418600,658051.741,1159426.678,108.20,658051.741,1159426.678,105.7,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,10.0,10.0,0.0,0.0,1350,1350,RTK FIXED
0.782,083637.20,10.48525200,76.44418600,10.48525200,76.44418600,658051.741,1159426.678,108.20,658051.741,1159426.678,105.7,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,10.0,10.0,0.0,0.0,1800,1800,RTK FIXED
0.835,083637.40,10.48525200,76.44418600,10.48525200,76.44418600,658051.655,1159426.645,108.20,658051.706,1159426.665,105.7,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.025,10.0,9.6,0.0,0.0,2047,1963,RTK FIXED
0.881,083637.40,10.48525200,76.44418600,10.48525200,76.44418600,658051.655,1159426.645,108.20,658051.686,1159426.657,105.7,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.025,10.0,9.6,0.0,0.0,2047,1963,RTK FIXED
0.935,083637.40,10.48525200,76.44418600,10.48525200,76.44418600,658051.655,1159426.645,108.20,658051.673,1159426.652,105.7,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.025,10.0,9.6,0.0,0.0,2047,1963,RTK FIXED
0.981,083637.40,10.48525200,76.44418600,10.48525200,76.44418600,658051.655,1159426.645,108.20,658051.666,1159426.649,105.7,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.025,10.0,9.6,0.0,0.5,2047,1963,RTK FIXED
1.035,083637.40,10.48525200,76.44418600,10.48525200,76.44418600,658051.655,1159426.645,108.20,658051.661,1159426.647,105.7,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.025,10.0,9.6,-0.5,1.4,2047,1963,RTK FIXED
1.081,083637.40,10.48525200,76.44418600,10.48525200,76.44418600,658051.655,1159426.645,108.20,658051.659,1159426.646,105.7,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.025,10.0,9.6,0.0,1.6,2047,1963,RTK FIXED
