Time_Sec,UTC,Latitude,Longitude,Smoothed_Latitude,Smoothed_Longitude,UTM_X,UTM_Y,UTM_Z,Smoothed_UTM_X,Smoothed_UTM_Y,Yaw_Deg,Target_WP_Index,Target_WP_X,Target_WP_Y,Target_Latitude,Target_Longitude,Command_V,Command_W,Left_RPM,Right_RPM,Actual_Left_RPM,Actual_Right_RPM,Left_DAC,Right_DAC,RTK_Fix_Status
0.650,082255.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.850,1159426.679,108.30,658051.850,1159426.679,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,10.0,10.0,0.0,0.0,450,450,RTK FIXED
0.684,082255.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.850,1159426.679,108.30,658051.850,1159426.679,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,10.0,10.0,0.0,0.0,900,900,RTK FIXED
0.738,082255.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.850,1159426.679,108.30,658051.850,1159426.679,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,10.0,10.0,0.0,0.0,1350,1350,RTK FIXED
0.784,082255.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.850,1159426.679,108.30,658051.850,1159426.679,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,10.0,10.0,0.0,0.0,1800,1800,RTK FIXED
0.838,082255.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.850,1159426.679,108.30,658051.850,1159426.679,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,10.0,10.0,0.0,0.0,2047,2047,RTK FIXED
0.884,082256.00,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.30,658051.826,1159426.668,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.001,10.0,10.0,0.0,0.0,2047,2042,RTK FIXED
0.938,082256.00,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.30,658051.812,1159426.662,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.001,10.0,10.0,0.5,0.0,2047,2042,RTK FIXED
0.984,082256.20,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.30,658051.803,1159426.658,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.002,10.0,10.0,-0.5,1.1,2047,2040,RTK FIXED
1.038,082256.20,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.30,658051.798,1159426.656,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.002,10.0,10.0,0.0,1.4,2047,2040,RTK FIXED
1.091,082256.20,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.30,658051.795,1159426.655,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.002,10.0,10.0,0.0,2.3,2047,2040,RTK FIXED
1.138,082256.40,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.30,658051.793,1159426.654,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.364,-0.003,10.0,10.0,0.0,3.2,2047,2037,RTK FIXED
