Time_Sec,UTC,Latitude,Longitude,Smoothed_Latitude,Smoothed_Longitude,UTM_X,UTM_Y,UTM_Z,Smoothed_UTM_X,Smoothed_UTM_Y,Yaw_Deg,Target_WP_Index,Target_WP_X,Target_WP_Y,Target_Latitude,Target_Longitude,Command_V,Command_W,Left_RPM,Right_RPM,Actual_Left_RPM,Actual_Right_RPM,Left_DAC,Right_DAC,RTK_Fix_Status
0.028,113742.20,10.48525200,76.44419000,10.48525200,76.44419000,658052.182,1159426.682,107.90,658052.182,1159426.682,128.0,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.071,113742.40,10.48525200,76.44419000,10.48525200,76.44419000,658052.222,1159426.708,107.90,658052.198,1159426.692,128.0,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,0.001,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.124,113742.40,10.48525200,76.44419000,10.48525200,76.44419000,658052.222,1159426.708,107.90,658052.207,1159426.698,128.0,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,0.001,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.170,113742.40,10.48525200,76.44419000,10.48525200,76.44419000,658052.222,1159426.708,107.90,658052.213,1159426.702,128.0,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,0.001,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.224,113742.40,10.48525200,76.44419000,10.48525200,76.44419000,658052.222,1159426.708,107.90,658052.217,1159426.704,128.0,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,0.001,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.270,113742.40,10.48525200,76.44419000,10.48525200,76.44419000,658052.222,1159426.708,107.90,658052.219,1159426.706,128.0,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,0.001,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.324,113742.40,10.48525200,76.44419000,10.48525200,76.44419000,658052.222,1159426.708,107.90,658052.220,1159426.707,128.0,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,0.001,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.371,113742.60,10.48525200,76.44419000,10.48525200,76.44419000,658052.222,1159426.708,107.90,658052.221,1159426.707,128.0,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,0.006,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.424,113742.60,10.48525200,76.44419000,10.48525200,76.44419000,658052.222,1159426.708,107.90,658052.221,1159426.707,128.0,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,0.006,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.470,113742.60,10.48525200,76.44419000,10.48525200,76.44419000,658052.222,1159426.708,107.90,658052.221,1159426.708,128.0,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,0.006,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.524,113742.60,10.48525200,76.44419000,10.48525200,76.44419000,658052.222,1159426.708,107.90,658052.221,1159426.708,128.0,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,0.006,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.578,113742.80,10.48525200,76.44419000,10.48525200,76.44419000,658052.222,1159426.708,107.90,658052.222,1159426.708,128.0,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,0.010,0.0,0.0,0.0,-0.5,0,0,RTK FIXED
0.624,113742.80,10.48525200,76.44419000,10.48525200,76.44419000,658052.222,1159426.708,107.90,658052.222,1159426.708,128.0,1,658051.140,1159428.015,10.48526117,76.44418217,0.366,0.010,0.0,0.0,0.0,0.5,0,0,RTK FIXED
