Time_Sec,UTC,Latitude,Longitude,Smoothed_Latitude,Smoothed_Longitude,UTM_X,UTM_Y,UTM_Z,Smoothed_UTM_X,Smoothed_UTM_Y,Yaw_Deg,Target_WP_Index,Target_WP_X,Target_WP_Y,Target_Latitude,Target_Longitude,Command_V,Command_W,Left_RPM,Right_RPM,Actual_Left_RPM,Actual_Right_RPM,Left_DAC,Right_DAC,RTK_Fix_Status
0.028,063602.00,10.48525600,76.44417800,10.48525600,76.44417800,658050.359,1159427.269,108.00,658050.359,1159427.269,34.0,1,658051.686,1159428.165,10.48526250,76.44418717,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.070,063602.00,10.48525600,76.44417800,10.48525600,76.44417800,658050.359,1159427.269,108.00,658050.359,1159427.269,34.0,1,658051.686,1159428.165,10.48526250,76.44418717,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.124,063602.00,10.48525600,76.44417800,10.48525600,76.44417800,658050.359,1159427.269,108.00,658050.359,1159427.269,34.0,1,658051.686,1159428.165,10.48526250,76.44418717,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.171,063602.20,10.48525600,76.44417800,10.48525600,76.44417800,658050.374,1159427.243,108.00,658050.365,1159427.259,34.0,1,658051.686,1159428.165,10.48526250,76.44418717,0.366,0.008,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.224,063602.20,10.48525600,76.44417800,10.48525600,76.44417800,658050.374,1159427.243,108.00,658050.368,1159427.253,34.0,1,658051.686,1159428.165,10.48526250,76.44418717,0.366,0.008,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.270,063602.20,10.48525600,76.44417800,10.48525600,76.44417800,658050.374,1159427.243,108.00,658050.371,1159427.249,34.0,1,658051.686,1159428.165,10.48526250,76.44418717,0.366,0.008,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.324,063602.20,10.48525600,76.44417800,10.48525600,76.44417800,658050.374,1159427.243,108.00,658050.372,1159427.247,34.0,1,658051.686,1159428.165,10.48526250,76.44418717,0.366,0.008,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.378,063602.20,10.48525600,76.44417800,10.48525600,76.44417800,658050.374,1159427.243,108.00,658050.373,1159427.245,34.0,1,658051.686,1159428.165,10.48526250,76.44418717,0.366,0.008,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.425,063602.40,10.48525600,76.44417800,10.48525600,76.44417800,658050.374,1159427.243,108.00,658050.373,1159427.244,34.0,1,658051.686,1159428.165,10.48526250,76.44418717,0.366,0.012,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.478,063602.40,10.48525600,76.44417800,10.48525600,76.44417800,658050.374,1159427.243,108.00,658050.373,1159427.244,34.0,1,658051.686,1159428.165,10.48526250,76.44418717,0.366,0.012,0.0,0.0,0.0,0.0,0,0,RTK FIXED
