Time_Sec,UTC,Latitude,Longitude,Smoothed_Latitude,Smoothed_Longitude,UTM_X,UTM_Y,UTM_Z,Smoothed_UTM_X,Smoothed_UTM_Y,Yaw_Deg,Target_WP_Index,Target_WP_X,Target_WP_Y,Target_Latitude,Target_Longitude,Command_V,Command_W,Left_RPM,Right_RPM,Actual_Left_RPM,Actual_Right_RPM,Left_DAC,Right_DAC,RTK_Fix_Status
0.022,081236.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.850,1159426.679,108.10,658051.850,1159426.679,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.071,081236.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.850,1159426.679,108.10,658051.850,1159426.679,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.118,081237.00,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.826,1159426.668,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.006,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.172,081237.00,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.812,1159426.662,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.006,0.0,0.0,0.0,0.5,0,0,RTK FIXED
0.226,081237.20,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.803,1159426.658,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.010,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.271,081237.20,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.798,1159426.656,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.010,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.326,081237.20,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.795,1159426.655,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.010,0.0,0.0,0.0,-0.5,0,0,RTK FIXED
0.372,081237.20,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.793,1159426.654,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.010,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.427,081237.40,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.792,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.012,0.0,0.0,0.0,0.5,0,0,RTK FIXED
0.471,081237.40,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.791,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.012,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.526,081237.40,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.791,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.012,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.572,081237.40,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.012,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.626,081237.40,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.012,0.0,0.0,0.0,-0.5,0,0,RTK FIXED
0.673,081237.40,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.012,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.726,081237.60,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.014,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.780,081237.60,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.014,0.0,0.0,0.0,0.5,0,0,RTK FIXED
0.826,081237.60,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.014,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.880,081237.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.015,0.0,0.0,0.0,-0.5,0,0,RTK FIXED
0.926,081237.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.015,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.980,081237.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.015,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.026,081237.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.015,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.080,081237.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,108.10,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.015,0.0,0.0,0.0,0.0,0,0,RTK FIXED
