Time_Sec,UTC,Latitude,Longitude,Smoothed_Latitude,Smoothed_Longitude,UTM_X,UTM_Y,UTM_Z,Smoothed_UTM_X,Smoothed_UTM_Y,Yaw_Deg,Target_WP_Index,Target_WP_X,Target_WP_Y,Target_Latitude,Target_Longitude,Command_V,Command_W,Left_RPM,Right_RPM,Actual_Left_RPM,Actual_Right_RPM,Left_DAC,Right_DAC,RTK_Fix_Status
0.026,063802.40,10.48524600,76.44418600,10.48524600,76.44418600,658051.744,1159426.015,107.90,658051.744,1159426.015,100.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.066,063802.40,10.48524600,76.44418600,10.48524600,76.44418600,658051.744,1159426.015,107.90,658051.744,1159426.015,100.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.121,063802.40,10.48524600,76.44418600,10.48524600,76.44418600,658051.744,1159426.015,107.90,658051.744,1159426.015,100.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.175,063802.40,10.48524600,76.44418600,10.48524600,76.44418600,658051.744,1159426.015,107.90,658051.744,1159426.015,100.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.221,063802.40,10.48524600,76.44418600,10.48524600,76.44418600,658051.744,1159426.015,107.90,658051.744,1159426.015,100.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.274,063802.40,10.48524600,76.44418600,10.48524600,76.44418600,658051.744,1159426.015,107.90,658051.744,1159426.015,100.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.322,063802.60,10.48524600,76.44418600,10.48524600,76.44418600,658051.626,1159425.975,107.90,658051.697,1159425.999,100.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.013,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.374,063802.60,10.48524600,76.44418600,10.48524600,76.44418600,658051.626,1159425.975,107.90,658051.669,1159425.989,100.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.013,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.421,063802.60,10.48524600,76.44418600,10.48524600,76.44418600,658051.626,1159425.975,107.90,658051.652,1159425.983,100.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.013,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.475,063802.60,10.48524600,76.44418600,10.48524600,76.44418600,658051.626,1159425.975,107.90,658051.642,1159425.980,100.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.013,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.521,063802.80,10.48524600,76.44418600,10.48524600,76.44418600,658051.626,1159425.975,107.90,658051.636,1159425.978,100.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.029,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.575,063802.80,10.48524600,76.44418600,10.48524600,76.44418600,658051.626,1159425.975,107.90,658051.632,1159425.976,100.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.029,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.629,063802.80,10.48524600,76.44418600,10.48524600,76.44418600,658051.626,1159425.975,107.90,658051.630,1159425.976,100.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.029,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.676,063802.80,10.48524600,76.44418600,10.48524600,76.44418600,658051.626,1159425.975,107.90,658051.628,1159425.975,100.8,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.029,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.730,063803.00,10.48524600,76.44418600,10.48524600,76.44418600,658051.626,1159425.975,107.90,658051.628,1159425.975,130.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.410,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.775,063803.00,10.48524600,76.44418600,10.48524600,76.44418600,658051.626,1159425.975,107.90,658051.627,1159425.975,130.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.410,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.829,063803.20,10.48524600,76.44418600,10.48524600,76.44418600,658051.798,1159426.051,107.90,658051.696,1159426.005,130.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.457,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.875,063803.20,10.48524600,76.44418600,10.48524600,76.44418600,658051.798,1159426.051,107.90,658051.737,1159426.023,130.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.457,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.929,063803.20,10.48524600,76.44418600,10.48524600,76.44418600,658051.798,1159426.051,107.90,658051.761,1159426.034,130.2,1,658051.359,1159428.035,10.48526133,76.44418417,0.000,-0.457,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.977,063803.40,10.48524600,76.44418600,10.48524600,76.44418600,658051.798,1159426.051,107.90,658051.776,1159426.041,98.6,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.107,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.029,063803.40,10.48524600,76.44418600,10.48524600,76.44418600,658051.798,1159426.051,107.90,658051.785,1159426.045,98.6,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.107,0.0,0.0,0.0,0.0,0,0,RTK FIXED
