Time_Sec,UTC,Latitude,Longitude,Smoothed_Latitude,Smoothed_Longitude,UTM_X,UTM_Y,UTM_Z,Smoothed_UTM_X,Smoothed_UTM_Y,Yaw_Deg,Target_WP_Index,Target_WP_X,Target_WP_Y,Target_Latitude,Target_Longitude,Command_V,Command_W,Left_RPM,Right_RPM,Actual_Left_RPM,Actual_Right_RPM,Left_DAC,Right_DAC,RTK_Fix_Status
0.026,093140.80,10.48525200,76.44418800,10.48525200,76.44418800,658051.413,1159427.013,108.00,658051.413,1159427.013,123.5,1,635698.964,1193167.707,10.79120000,76.24120947,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.076,093140.80,10.48525200,76.44418800,10.48525200,76.44418800,658051.413,1159427.013,108.00,658051.413,1159427.013,123.5,1,635698.964,1193167.707,10.79120000,76.24120947,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.122,093140.80,10.48525200,76.44418800,10.48525200,76.44418800,658051.413,1159427.013,108.00,658051.413,1159427.013,123.5,1,635698.964,1193167.707,10.79120000,76.24120947,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.177,093141.00,10.48525200,76.44418800,10.48525200,76.44418800,658051.979,1159426.690,108.00,658051.639,1159426.884,77.6,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.213,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.222,093141.00,10.48525200,76.44418800,10.48525200,76.44418800,658051.979,1159426.690,108.00,658051.775,1159426.807,77.6,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.213,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.276,093141.00,10.48525200,76.44418800,10.48525200,76.44418800,658051.979,1159426.690,108.00,658051.857,1159426.760,77.6,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.213,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.331,093141.20,10.48525200,76.44418800,10.48525200,76.44418800,658051.693,1159426.645,108.00,658051.791,1159426.714,31.1,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.266,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.384,093141.20,10.48525200,76.44418800,10.48525200,76.44418800,658051.693,1159426.645,108.00,658051.752,1159426.687,31.1,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.266,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.431,093141.40,10.48525200,76.44418800,10.48525200,76.44418800,658051.461,1159426.822,108.00,658051.636,1159426.741,73.0,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.279,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.484,093141.40,10.48525200,76.44418800,10.48525200,76.44418800,658051.461,1159426.822,108.00,658051.566,1159426.773,73.0,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.279,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.530,093141.40,10.48525200,76.44418800,10.48525200,76.44418800,658051.461,1159426.822,108.00,658051.524,1159426.793,73.0,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.279,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.584,093141.40,10.48525200,76.44418800,10.48525200,76.44418800,658051.461,1159426.822,108.00,658051.499,1159426.804,73.0,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.279,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.630,093141.40,10.48525200,76.44418800,10.48525200,76.44418800,658051.461,1159426.822,108.00,658051.484,1159426.811,73.0,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.279,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.686,093141.60,10.48525200,76.44418800,10.48525200,76.44418800,658051.665,1159426.654,108.00,658051.556,1159426.748,73.0,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.283,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.739,093141.60,10.48525200,76.44418800,10.48525200,76.44418800,658051.665,1159426.654,108.00,658051.600,1159426.710,73.0,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.283,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.784,093141.60,10.48525200,76.44418800,10.48525200,76.44418800,658051.665,1159426.654,108.00,658051.626,1159426.688,73.0,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.283,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.838,093141.60,10.48525200,76.44418800,10.48525200,76.44418800,658051.665,1159426.654,108.00,658051.641,1159426.674,73.0,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.283,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.884,093141.60,10.48525200,76.44418800,10.48525200,76.44418800,658051.665,1159426.654,108.00,658051.651,1159426.666,73.0,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.283,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.939,093141.80,10.48525200,76.44418800,10.48525200,76.44418800,658051.665,1159426.654,108.00,658051.656,1159426.661,32.9,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.283,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.984,093141.80,10.48525200,76.44418800,10.48525200,76.44418800,658051.665,1159426.654,108.00,658051.660,1159426.658,32.9,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.283,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.038,093141.80,10.48525200,76.44418800,10.48525200,76.44418800,658051.665,1159426.654,108.00,658051.662,1159426.656,32.9,1,635698.964,1193167.707,10.79120000,76.24120947,0.332,0.283,0.0,0.0,0.0,0.0,0,0,RTK FIXED
