Time_Sec,UTC,Latitude,Longitude,Smoothed_Latitude,Smoothed_Longitude,UTM_X,UTM_Y,UTM_Z,Smoothed_UTM_X,Smoothed_UTM_Y,Yaw_Deg,Target_WP_Index,Target_WP_X,Target_WP_Y,Target_Latitude,Target_Longitude,Command_V,Command_W,Left_RPM,Right_RPM,Actual_Left_RPM,Actual_Right_RPM,Left_DAC,Right_DAC,RTK_Fix_Status
0.023,075458.40,10.48525400,76.44419100,10.48525400,76.44419100,658052.287,1159426.902,108.00,658052.287,1159426.902,129.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.073,075458.60,10.48525400,76.44419100,10.48525400,76.44419100,658052.337,1159426.935,108.00,658052.307,1159426.915,129.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,0.015,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.119,075458.60,10.48525400,76.44419100,10.48525400,76.44419100,658052.337,1159426.935,108.00,658052.319,1159426.923,129.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,0.015,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.172,075458.60,10.48525400,76.44419100,10.48525400,76.44419100,658052.337,1159426.935,108.00,658052.326,1159426.928,129.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,0.015,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.219,075458.60,10.48525400,76.44419100,10.48525400,76.44419100,658052.337,1159426.935,108.00,658052.331,1159426.930,129.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,0.015,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.273,075458.80,10.48525400,76.44419100,10.48525400,76.44419100,658052.337,1159426.935,108.00,658052.333,1159426.932,129.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,0.024,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.326,075458.80,10.48525400,76.44419100,10.48525400,76.44419100,658052.337,1159426.935,108.00,658052.335,1159426.933,129.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,0.024,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.372,075458.80,10.48525400,76.44419100,10.48525400,76.44419100,658052.337,1159426.935,108.00,658052.336,1159426.934,129.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,0.024,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.427,075459.00,10.48525400,76.44419100,10.48525400,76.44419100,658052.337,1159426.935,108.00,658052.336,1159426.934,129.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,0.029,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.472,075459.00,10.48525400,76.44419100,10.48525400,76.44419100,658052.337,1159426.935,108.00,658052.336,1159426.934,129.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,0.029,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.527,075459.00,10.48525400,76.44419100,10.48525400,76.44419100,658052.337,1159426.935,108.00,658052.337,1159426.934,129.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,0.029,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.573,075459.20,10.48525400,76.44419100,10.48525400,76.44419100,658052.337,1159426.935,108.00,658052.337,1159426.934,129.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,0.032,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.626,075459.20,10.48525400,76.44419100,10.48525400,76.44419100,658052.337,1159426.935,108.00,658052.337,1159426.935,129.3,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,0.032,0.0,0.0,0.0,0.0,0,0,RTK FIXED
