Time_Sec,UTC,Latitude,Longitude,Smoothed_Latitude,Smoothed_Longitude,UTM_X,UTM_Y,UTM_Z,Smoothed_UTM_X,Smoothed_UTM_Y,Yaw_Deg,Target_WP_Index,Target_WP_X,Target_WP_Y,Target_Latitude,Target_Longitude,Command_V,Command_W,Left_RPM,Right_RPM,Actual_Left_RPM,Actual_Right_RPM,Left_DAC,Right_DAC,RTK_Fix_Status
0.029,104443.40,10.48575000,76.44478500,10.48575000,76.44478500,658117.204,1159482.559,109.10,658117.204,1159482.559,-153.9,1,658115.116,1159481.536,10.48574241,76.44476886,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.070,104443.40,10.48575000,76.44478500,10.48575000,76.44478500,658117.204,1159482.559,109.10,658117.204,1159482.559,-153.9,1,658115.116,1159481.536,10.48574241,76.44476886,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.125,104443.40,10.48575000,76.44478500,10.48575000,76.44478500,658117.204,1159482.559,109.10,658117.204,1159482.559,-153.9,1,658115.116,1159481.536,10.48574241,76.44476886,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.170,104443.40,10.48575000,76.44478500,10.48575000,76.44478500,658117.204,1159482.559,109.10,658117.204,1159482.559,-153.9,1,658115.116,1159481.536,10.48574241,76.44476886,0.366,-0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.225,104443.60,10.48575000,76.44478500,10.48575000,76.44478500,658117.215,1159482.537,109.10,658117.209,1159482.550,-153.9,1,658115.116,1159481.536,10.48574241,76.44476886,0.366,-0.002,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.282,104443.60,10.48575000,76.44478500,10.48575000,76.44478500,658117.215,1159482.537,109.10,658117.211,1159482.545,-153.9,1,658115.116,1159481.536,10.48574241,76.44476886,0.366,-0.002,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.325,104443.60,10.48575000,76.44478500,10.48575000,76.44478500,658117.215,1159482.537,109.10,658117.213,1159482.542,-153.9,1,658115.116,1159481.536,10.48574241,76.44476886,0.366,-0.002,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.378,104443.60,10.48575000,76.44478500,10.48575000,76.44478500,658117.215,1159482.537,109.10,658117.214,1159482.540,-153.9,1,658115.116,1159481.536,10.48574241,76.44476886,0.366,-0.002,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.425,104443.80,10.48575000,76.44478500,10.48575000,76.44478500,658117.215,1159482.537,109.10,658117.214,1159482.539,-153.9,1,658115.116,1159481.536,10.48574241,76.44476886,0.366,-0.004,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.478,104443.80,10.48575000,76.44478500,10.48575000,76.44478500,658117.215,1159482.537,109.10,658117.215,1159482.538,-153.9,1,658115.116,1159481.536,10.48574241,76.44476886,0.366,-0.004,0.0,0.0,0.0,0.5,0,0,RTK FIXED
0.525,104443.80,10.48575000,76.44478500,10.48575000,76.44478500,658117.215,1159482.537,109.10,658117.215,1159482.537,-153.9,1,658115.116,1159481.536,10.48574241,76.44476886,0.366,-0.004,0.0,0.0,0.0,-0.5,0,0,RTK FIXED
